route_id,service_id,trip_id,direction_id,shape_id
L253084,everyday,L253084_F_53,0,shape_KHEMISTI_LALLA_N’SOUMER
L253084,everyday,L253084_B_53,1,shape_LALLA_N’SOUMER_KHEMISTI
L253084,everyday,L253084_F_54,0,shape_KHEMISTI_LALLA_N’SOUMER
L253084,everyday,L253084_B_54,1,shape_LALLA_N’SOUMER_KHEMISTI
L253084,everyday,L253084_F_55,0,shape_KHEMISTI_LALLA_N’SOUMER
L253084,everyday,L253084_B_55,1,shape_LALLA_N’SOUMER_KHEMISTI
L253084,everyday,L253084_F_56,0,shape_KHEMISTI_LALLA_N’SOUMER
L253084,everyday,L253084_B_56,1,shape_LALLA_N’SOUMER_KHEMISTI
L253087,everyday,L253087_F_1,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_1,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_2,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_2,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_3,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_3,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_4,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_4,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_5,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_5,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_6,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_6,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_7,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_7,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_8,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_8,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_9,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_9,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_10,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_10,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_11,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_11,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_12,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_12,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_13,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_13,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_14,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_14,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_15,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_15,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_16,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_16,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_17,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_17,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_18,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_18,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_19,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_19,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_20,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_20,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_21,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_21,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_22,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_22,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_23,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_23,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_24,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_24,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_25,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_25,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_26,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_26,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_27,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_27,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_28,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_28,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_29,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_29,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_30,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_30,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_31,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_31,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_32,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_32,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_33,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_33,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_34,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_34,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_35,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_35,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_36,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_36,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_37,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_37,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_38,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_38,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_39,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_39,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_40,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_40,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_41,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_41,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_42,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_42,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_43,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_43,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_44,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_44,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_45,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_45,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_46,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_46,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_47,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_47,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_48,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_48,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_49,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_49,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_50,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_50,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_51,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_51,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_52,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_52,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_53,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_53,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_54,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_54,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_55,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_55,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253087,everyday,L253087_F_56,0,shape_CENTRE_VILLE_AEROPORT_MED/BOUDIAF
L253087,everyday,L253087_B_56,1,shape_AEROPORT_MED/BOUDIAF_CENTRE_VILLE
L253088,everyday,L253088_F_1,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_1,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_2,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_2,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_3,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_3,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_4,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_4,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_5,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_5,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_6,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_6,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_7,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_7,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_8,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_8,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_9,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_9,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_10,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_10,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_11,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_11,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_12,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_12,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_13,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_13,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_14,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_14,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_15,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_15,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_16,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_16,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_17,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_17,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_18,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_18,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_19,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_19,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_20,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_20,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_21,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_21,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_22,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_22,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_23,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_23,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_24,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_24,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_25,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_25,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_26,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_26,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_27,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_27,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_28,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_28,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_29,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_29,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_30,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_30,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_31,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_31,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_32,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_32,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_33,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_33,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_34,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_34,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_35,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_35,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_36,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_36,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_37,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_37,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_38,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_38,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_39,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_39,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_40,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_40,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_41,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_41,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_42,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_42,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_43,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_43,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_44,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_44,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_45,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_45,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_46,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_46,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_47,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_47,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_48,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_48,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_49,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_49,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_50,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_50,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_51,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_51,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_52,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_52,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_53,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_53,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_54,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_54,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_55,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_55,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L253088,everyday,L253088_F_56,0,shape_EXTENSION_OUEST_GARE_R/A_MENDJE
L253088,everyday,L253088_B_56,1,shape_GARE_R/A_MENDJE_EXTENSION_OUEST
L 253089,everyday,L 253089_F_1,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_1,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_2,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_2,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_3,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_3,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_4,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_4,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_5,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_5,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_6,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_6,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_7,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_7,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_8,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_8,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_9,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_9,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_10,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_10,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_11,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_11,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_12,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_12,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_13,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_13,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_14,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_14,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_15,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_15,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_16,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_16,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_17,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_17,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_18,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_18,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_19,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_19,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_20,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_20,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_21,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_21,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_22,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_22,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_23,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_23,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_24,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_24,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_25,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_25,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_26,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_26,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_27,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
L 253089,everyday,L 253089_B_27,1,shape_CENTRE_V/A_MENDJE_EXTENSION_SUD
L 253089,everyday,L 253089_F_28,0,shape_EXTENSION_SUD_CENTRE_V/A_MENDJE
